frame,x,y,area,dx,dy,displacement
56,417,216,4465.0,-3.0,3.0,4.242640687119285
57,414,218,2806.0,-3.0,2.0,3.605551275463989
58,411,221,2830.0,-3.0,3.0,4.242640687119285
59,408,222,2811.5,-3.0,1.0,3.1622776601683795
60,377,224,722.5,-31.0,2.0,31.064449134018133
61,402,224,3390.5,25.0,0.0,25.0
62,399,224,3390.5,-3.0,0.0,3.0
64,421,224,722.5,22.0,0.0,22.0
65,366,220,820.0,-55.0,-4.0,55.14526271584895
66,415,222,722.5,49.0,2.0,49.040799340956916
67,385,221,3013.5,-30.0,-1.0,30.01666203960727
68,382,218,4465.0,-3.0,-3.0,4.242640687119285
69,379,215,4448.0,-3.0,-3.0,4.242640687119285
70,376,212,4465.0,-3.0,-3.0,4.242640687119285
71,373,209,4465.0,-3.0,-3.0,4.242640687119285
72,370,205,4168.0,-3.0,-4.0,5.0
73,373,224,679.0,3.0,19.0,19.235384061671343
74,365,197,4172.0,-8.0,-27.0,28.160255680657446
75,362,193,4168.0,-3.0,-4.0,5.0
76,359,189,4181.0,-3.0,-4.0,5.0
77,356,184,4172.0,-3.0,-5.0,5.830951894845301
78,353,180,4166.0,-3.0,-4.0,5.0
79,350,176,4172.0,-3.0,-4.0,5.0
80,347,172,4172.0,-3.0,-4.0,5.0
81,344,168,4181.0,-3.0,-4.0,5.0
82,341,163,4168.0,-3.0,-5.0,5.830951894845301
83,338,159,4168.0,-3.0,-4.0,5.0
84,341,179,661.0,3.0,20.0,20.223748416156685
85,333,152,4465.0,-8.0,-27.0,28.160255680657446
86,330,149,4438.0,-3.0,-3.0,4.242640687119285
87,327,146,4465.0,-3.0,-3.0,4.242640687119285
88,324,143,2811.5,-3.0,-3.0,4.242640687119285
89,321,141,4438.0,-3.0,-2.0,3.605551275463989
90,345,139,722.5,24.0,-2.0,24.08318915758459
91,339,141,828.0,-6.0,2.0,6.324555320336759
92,336,140,828.0,-3.0,-1.0,3.1622776601683795
93,309,136,3390.5,-27.0,-4.0,27.294688127912362
95,304,136,3390.5,-5.0,0.0,5.0
96,273,137,722.5,-31.0,1.0,31.016124838541646
97,298,138,2806.0,25.0,1.0,25.019992006393608
98,267,140,722.5,-31.0,2.0,31.064449134018133
99,292,142,4465.0,25.0,2.0,25.079872407968907
100,289,144,2806.0,-3.0,2.0,3.605551275463989
101,286,147,4465.0,-3.0,3.0,4.242640687119285
102,283,150,4172.0,-3.0,3.0,4.242640687119285
103,280,154,4458.0,-3.0,4.0,5.0
104,277,157,4172.0,-3.0,3.0,4.242640687119285
105,269,185,661.0,-8.0,28.0,29.120439557122072
106,272,165,4151.0,3.0,-20.0,20.223748416156685
107,269,170,4181.0,-3.0,5.0,5.830951894845301
108,266,174,4168.0,-3.0,4.0,5.0
109,263,178,4168.0,-3.0,4.0,5.0
110,260,182,4168.0,-3.0,4.0,5.0
111,257,187,4181.0,-3.0,5.0,5.830951894845301
112,254,191,4168.0,-3.0,4.0,5.0
113,251,195,4168.0,-3.0,4.0,5.0
114,248,199,4168.0,-3.0,4.0,5.0
115,240,227,661.0,-8.0,28.0,29.120439557122072
116,243,207,4168.0,3.0,-20.0,20.223748416156685
117,240,211,4465.0,-3.0,4.0,5.0
118,237,214,4465.0,-3.0,3.0,4.242640687119285
119,234,216,2806.0,-3.0,2.0,3.605551275463989
120,231,219,4465.0,-3.0,3.0,4.242640687119285
121,228,222,3584.0,-3.0,3.0,4.242640687119285
122,249,220,820.0,21.0,-2.0,21.095023109728988
123,197,227,828.0,-52.0,7.0,52.46903848937962
124,219,224,3390.5,22.0,-3.0,22.20360331117452
125,216,224,3390.5,-3.0,0.0,3.0
127,238,224,722.5,22.0,0.0,22.0
128,235,223,722.5,-3.0,-1.0,3.1622776601683795
129,205,222,3642.0,-30.0,-1.0,30.01666203960727
130,202,219,2811.5,-3.0,-3.0,4.242640687119285
131,199,217,2811.5,-3.0,-2.0,3.605551275463989
132,196,215,4465.0,-3.0,-2.0,3.605551275463989
133,193,212,4465.0,-3.0,-3.0,4.242640687119285
134,190,210,4232.0,-3.0,-2.0,3.605551275463989
135,187,205,4465.0,-3.0,-5.0,5.830951894845301
136,190,225,661.0,3.0,20.0,20.223748416156685
137,182,197,4181.0,-8.0,-28.0,29.120439557122072
138,179,192,4156.0,-3.0,-5.0,5.830951894845301
139,176,188,4168.0,-3.0,-4.0,5.0
140,173,184,4181.0,-3.0,-4.0,5.0
141,170,180,4438.0,-3.0,-4.0,5.0
142,167,176,4163.0,-3.0,-4.0,5.0
143,164,171,4168.0,-3.0,-5.0,5.830951894845301
144,161,167,4168.0,-3.0,-4.0,5.0
145,158,163,4181.0,-3.0,-4.0,5.0
146,155,158,4168.0,-3.0,-5.0,5.830951894845301
147,152,155,2898.5,-3.0,-3.0,4.242640687119285
148,150,151,4168.0,-2.0,-4.0,4.47213595499958
149,147,148,4465.0,-3.0,-3.0,4.242640687119285
150,144,145,2811.5,-3.0,-3.0,4.242640687119285
151,141,143,4465.0,-3.0,-2.0,3.605551275463989
152,138,140,2811.5,-3.0,-3.0,4.242640687119285
153,110,136,828.0,-28.0,-4.0,28.284271247461902
154,132,137,2811.5,22.0,1.0,22.02271554554524
155,129,136,3376.5,-3.0,-1.0,3.1622776601683795
156,126,136,3390.5,-3.0,0.0,3.0
158,121,136,3376.5,-5.0,0.0,5.0
159,90,137,722.5,-31.0,1.0,31.016124838541646
160,115,138,2806.0,25.0,1.0,25.019992006393608
161,112,140,2806.0,-3.0,2.0,3.605551275463989
162,109,142,2806.0,-3.0,2.0,3.605551275463989
163,106,145,4458.0,-3.0,3.0,4.242640687119285
164,103,148,4465.0,-3.0,3.0,4.242640687119285
165,100,151,4465.0,-3.0,3.0,4.242640687119285
166,97,154,4168.0,-3.0,3.0,4.242640687119285
167,94,158,4168.0,-3.0,4.0,5.0
168,86,186,661.0,-8.0,28.0,29.120439557122072
169,89,166,4168.0,3.0,-20.0,20.223748416156685
170,86,170,4168.0,-3.0,4.0,5.0
171,83,175,4172.0,-3.0,5.0,5.830951894845301
172,80,179,4448.0,-3.0,4.0,5.0
173,77,183,4181.0,-3.0,4.0,5.0
174,74,187,4168.0,-3.0,4.0,5.0
175,71,192,4159.0,-3.0,5.0,5.830951894845301
176,68,196,4168.0,-3.0,4.0,5.0
177,65,200,4168.0,-3.0,4.0,5.0
178,62,204,4168.0,-3.0,4.0,5.0
