frame,x,y,area,dx,dy,displacement
122,416,166,3368.0,3.0,-9.0,9.486832980505138
123,419,157,3386.0,3.0,-9.0,9.486832980505138
124,421,148,3265.0,2.0,-9.0,9.219544457292887
125,424,141,3087.0,3.0,-7.0,7.615773105863909
126,427,134,3012.0,3.0,-7.0,7.615773105863909
127,430,127,2897.0,3.0,-7.0,7.615773105863909
128,433,122,2755.0,3.0,-5.0,5.830951894845301
129,436,117,2501.0,3.0,-5.0,5.830951894845301
130,439,114,2206.5,3.0,-3.0,4.242640687119285
131,442,112,2209.5,3.0,-2.0,3.605551275463989
132,445,97,403.5,3.0,-15.0,15.297058540778355
133,448,97,404.5,3.0,0.0,3.0
134,451,112,2211.0,3.0,15.0,15.297058540778355
135,454,115,2512.5,3.0,3.0,4.242640687119285
136,456,118,1867.0,2.0,3.0,3.605551275463989
137,459,123,2756.0,3.0,5.0,5.830951894845301
138,462,128,2886.0,3.0,5.0,5.830951894845301
139,465,135,3124.0,3.0,7.0,7.615773105863909
140,468,142,3257.0,3.0,7.0,7.615773105863909
141,471,151,3206.5,3.0,9.0,9.486832980505138
142,473,159,3385.0,2.0,8.0,8.246211251235321
143,477,167,3203.5,4.0,8.0,8.94427190999916
144,480,176,3374.0,3.0,9.0,9.486832980505138
145,483,185,3380.0,3.0,9.0,9.486832980505138
146,486,194,3384.5,3.0,9.0,9.486832980505138
147,488,202,3262.0,2.0,8.0,8.246211251235321
148,491,210,3234.5,3.0,8.0,8.54400374531753
149,493,218,3268.0,2.0,8.0,8.246211251235321
150,497,226,3099.0,4.0,8.0,8.94427190999916
151,500,232,2896.0,3.0,6.0,6.708203932499369
152,503,238,2755.0,3.0,6.0,6.708203932499369
153,506,242,2483.0,3.0,4.0,5.0
154,508,246,2503.5,2.0,4.0,4.47213595499958
155,512,248,2226.5,4.0,2.0,4.47213595499958
156,515,264,418.0,3.0,16.0,16.278820596099706
158,520,248,2231.0,5.0,-16.0,16.76305461424021
159,523,246,2213.5,3.0,-2.0,3.605551275463989
160,526,243,2481.0,3.0,-3.0,4.242640687119285
161,529,239,2757.0,3.0,-4.0,5.0
162,532,233,2905.0,3.0,-6.0,6.708203932499369
163,535,227,3122.0,3.0,-6.0,6.708203932499369
164,538,220,3128.0,3.0,-7.0,7.615773105863909
165,541,212,3382.5,3.0,-8.0,8.54400374531753
166,544,203,3256.0,3.0,-9.0,9.486832980505138
167,547,195,3374.0,3.0,-8.0,8.54400374531753
168,549,186,3294.5,2.0,-9.0,9.219544457292887
169,552,177,3217.5,3.0,-9.0,9.486832980505138
170,555,169,3375.0,3.0,-8.0,8.54400374531753
171,558,160,3371.5,3.0,-9.0,9.486832980505138
172,561,151,3245.0,3.0,-9.0,9.486832980505138
173,564,143,3251.0,3.0,-8.0,8.54400374531753
174,567,136,3095.0,3.0,-7.0,7.615773105863909
175,570,129,2921.5,3.0,-7.0,7.615773105863909
176,573,124,2774.5,3.0,-5.0,5.830951894845301
177,576,119,2507.0,3.0,-5.0,5.830951894845301
178,579,115,2496.0,3.0,-4.0,5.0
